trace_idx,field_record,trace_number,source_x,source_y,receiver_x,receiver_y,receiver_elev_m,source_offset_m,pick_time_s,pick_quality,flag
807,250,11,435064.10000000003,6478546.4,435048.0,6478044.800000001,2184.2378,586.9641215609214,1.039,8.343895496183105,ok
808,251,2,435064.10000000003,6478546.4,435048.9,6478063.600000001,2142.8776000000003,586.9641215609214,1.0210000000000001,8.35826557146459,ok
809,251,5,435064.10000000003,6478546.4,435049.10000000003,6478057.600000001,2156.6748000000002,586.9641215609214,1.028,8.608861611043084,ok
810,251,8,435064.10000000003,6478546.4,435048.5,6478051.2,2170.4562,586.9641215609214,1.034,8.812853297860787,ok
811,251,11,435064.10000000003,6478546.4,435048.0,6478044.800000001,2184.2378,586.9641215609214,1.04,8.899917526645343,ok
812,252,2,435064.0,6478547.2,435048.9,6478063.600000001,2142.8776000000003,587.7188528536084,0.768,8.12664927017907,ok
813,252,5,435064.0,6478547.2,435049.10000000003,6478057.600000001,2156.6748000000002,587.7188528536084,1.027,8.082687953654446,ok
814,252,8,435064.0,6478547.2,435048.5,6478051.2,2170.4562,587.7188528536084,1.033,8.323174218604827,ok
815,252,11,435064.0,6478547.2,435048.0,6478044.800000001,2184.2378,587.7188528536084,1.039,8.340350384579436,ok
816,253,2,435064.10000000003,6478546.4,435048.9,6478063.600000001,2142.8776000000003,586.9641215609214,1.02,8.383453027046068,ok
817,253,5,435064.10000000003,6478546.4,435049.10000000003,6478057.600000001,2156.6748000000002,586.9641215609214,1.028,8.782010661155715,ok
818,253,8,435064.10000000003,6478546.4,435048.5,6478051.2,2170.4562,586.9641215609214,1.033,8.79924416242647,ok
819,253,11,435064.10000000003,6478546.4,435048.0,6478044.800000001,2184.2378,586.9641215609214,1.039,8.892626919808867,ok
820,254,2,435064.10000000003,6478546.4,435048.9,6478063.600000001,2142.8776000000003,586.9641215609214,1.02,8.515609306359234,ok
821,254,5,435064.10000000003,6478546.4,435049.10000000003,6478057.600000001,2156.6748000000002,586.9641215609214,1.028,8.757094902628827,ok
822,254,8,435064.10000000003,6478546.4,435048.5,6478051.2,2170.4562,586.9641215609214,1.033,8.904686690546946,ok
823,254,11,435064.10000000003,6478546.4,435048.0,6478044.800000001,2184.2378,586.9641215609214,1.04,8.940048339236291,ok
824,255,2,435062.9,6478549.600000001,435046.9,6478088.0,2088.632,589.7994235331141,0.998,8.610494392863192,ok
825,255,5,435062.9,6478549.600000001,435047.60000000003,6478081.600000001,2102.4214,589.7994235331141,1.0050000000000001,8.778722962529342,ok
826,255,8,435062.9,6478549.600000001,435048.4,6478075.600000001,2116.2110000000002,589.7994235331141,1.01,8.659591396754513,ok
827,255,11,435062.9,6478549.600000001,435048.7,6478069.600000001,2130.0054,589.7994235331141,1.0150000000000001,9.007046748072451,ok
828,256,2,435062.80000000005,6478550.0,435046.9,6478088.0,2088.632,590.1657479042291,0.999,8.712814314678306,ok
829,256,5,435062.80000000005,6478550.0,435047.60000000003,6478081.600000001,2102.4214,590.1657479042291,1.0050000000000001,8.747474243164731,ok
830,256,8,435062.80000000005,6478550.0,435048.4,6478075.600000001,2116.2110000000002,590.1657479042291,1.0110000000000001,8.627960006549236,ok
831,256,11,435062.80000000005,6478550.0,435048.7,6478069.600000001,2130.0054,590.1657479042291,1.0150000000000001,9.024371760445181,ok
832,257,2,435062.7,6478550.0,435046.9,6478088.0,2088.632,590.1427962784504,0.998,8.611789746076424,ok
833,257,5,435062.7,6478550.0,435047.60000000003,6478081.600000001,2102.4214,590.1427962784504,1.0050000000000001,8.301449833906247,ok
834,257,8,435062.7,6478550.0,435048.4,6478075.600000001,2116.2110000000002,590.1427962784504,1.01,8.22163811034184,ok
835,257,11,435062.7,6478550.0,435048.7,6478069.600000001,2130.0054,590.1427962784504,1.0150000000000001,8.494353131894044,ok
836,258,2,435062.7,6478550.0,435046.9,6478088.0,2088.632,590.1427962784504,0.997,8.514762777296651,ok
837,258,5,435062.7,6478550.0,435047.60000000003,6478081.600000001,2102.4214,590.1427962784504,1.004,8.935081771695812,ok
838,258,8,435062.7,6478550.0,435048.4,6478075.600000001,2116.2110000000002,590.1427962784504,1.01,8.812344628706251,ok
839,258,11,435062.7,6478550.0,435048.7,6478069.600000001,2130.0054,590.1427962784504,1.0150000000000001,8.939980478334215,ok
840,259,2,435062.80000000005,6478550.0,435046.9,6478088.0,2088.632,590.1657479042291,0.998,8.33886238337759,ok
841,259,5,435062.80000000005,6478550.0,435047.60000000003,6478081.600000001,2102.4214,590.1657479042291,1.0050000000000001,8.927656679931637,ok
842,259,8,435062.80000000005,6478550.0,435048.4,6478075.600000001,2116.2110000000002,590.1657479042291,1.0110000000000001,8.865217999267047,ok
843,259,11,435062.80000000005,6478550.0,435048.7,6478069.600000001,2130.0054,590.1657479042291,1.0150000000000001,8.123940986034716,ok
