trace_idx,field_record,trace_number,source_x,source_y,receiver_x,receiver_y,receiver_elev_m,source_offset_m,pick_time_s,pick_quality,flag
736,123,0,436081.8,6479118.72,436084.52,6479118.08,4270.9800000000005,652.2938086473438,1.332,8.642372629787802,ok
737,124,0,436081.12,6479120.0,436084.52,6479118.08,4270.9800000000005,652.1158682318552,1.332,8.542353855548365,ok
738,125,0,436081.56,6479119.36,436084.52,6479118.08,4270.9800000000005,652.2978460794928,1.332,8.601467291582827,ok
739,121,0,436081.96,6479120.0,436090.12,6479119.36,4286.22,652.9001932913004,1.336,8.33753083817666,ok
740,122,0,436081.92,6479118.72,436090.12,6479119.36,4286.22,652.4059411130862,1.336,8.409028735982426,ok
741,123,0,436081.8,6479118.72,436090.12,6479119.36,4286.22,652.2938086473438,1.336,8.38376380542355,ok
742,124,0,436081.12,6479120.0,436090.12,6479119.36,4286.22,652.1158682318552,1.336,8.38596746440639,ok
743,125,0,436081.56,6479119.36,436090.12,6479119.36,4286.22,652.2978460794928,1.336,8.405391049441903,ok
744,107,0,436103.08,6479128.32,436095.72000000003,6479121.28,4301.49,675.5989390162993,1.34,8.687353349740773,ok
745,108,0,436103.4,6479128.32,436095.72000000003,6479121.28,4301.49,675.8977295419463,1.341,8.538209922675728,ok
746,109,0,436103.2,6479129.600000001,436095.72000000003,6479121.28,4301.49,676.1703087241187,1.341,8.014087162330611,ok
747,110,0,436103.4,6479128.32,436095.72000000003,6479121.28,4301.49,675.8977295419463,1.516,8.455524361376016,ok
748,111,0,436103.08,6479129.600000001,436095.72000000003,6479121.28,4301.49,676.0583406778411,1.341,8.51549373391109,ok
749,112,0,436103.16000000003,6479128.32,436095.72000000003,6479121.28,4301.49,675.6736348267334,1.341,8.639938650179658,ok
750,113,0,436102.68,6479129.600000001,436095.72000000003,6479121.28,4301.49,675.6851337716752,1.341,8.260550974652137,ok
751,107,0,436103.08,6479128.32,436100.56,6479123.2,4316.7300000000005,675.5989390162993,1.345,8.27149445848233,ok
752,108,0,436103.4,6479128.32,436100.56,6479123.2,4316.7300000000005,675.8977295419463,1.345,8.703788056086973,ok
753,109,0,436103.2,6479129.600000001,436100.56,6479123.2,4316.7300000000005,676.1703087241187,1.345,8.198538223608507,ok
754,110,0,436103.4,6479128.32,436100.56,6479123.2,4316.7300000000005,675.8977295419463,1.5210000000000001,8.044954077038522,ok
755,111,0,436103.08,6479129.600000001,436100.56,6479123.2,4316.7300000000005,676.0583406778411,1.345,8.695871103817861,ok
756,112,0,436103.16000000003,6479128.32,436100.56,6479123.2,4316.7300000000005,675.6736348267334,1.345,8.148024528047493,ok
757,113,0,436102.68,6479129.600000001,436100.56,6479123.2,4316.7300000000005,675.6851337716752,1.345,8.591808217369302,ok
758,107,0,436103.08,6479128.32,436105.12,6479124.48,4331.97,675.5989390162993,1.349,8.09643429356978,ok
759,108,0,436103.4,6479128.32,436105.12,6479124.48,4331.97,675.8977295419463,1.349,8.45141232256466,ok
760,109,0,436103.2,6479129.600000001,436105.12,6479124.48,4331.97,676.1703087241187,1.349,8.596489934116965,ok
761,110,0,436103.4,6479128.32,436105.12,6479124.48,4331.97,675.8977295419463,1.5250000000000001,8.497748151054262,ok
762,111,0,436103.08,6479129.600000001,436105.12,6479124.48,4331.97,676.0583406778411,1.349,8.526172170778613,ok
763,112,0,436103.16000000003,6479128.32,436105.12,6479124.48,4331.97,675.6736348267334,1.349,8.658440060233298,ok
764,113,0,436102.68,6479129.600000001,436105.12,6479124.48,4331.97,675.6851337716752,1.349,8.29488132344082,ok
765,107,0,436103.08,6479128.32,436109.64,6479126.4,4347.21,675.5989390162993,1.354,8.486287686320885,ok
766,108,0,436103.4,6479128.32,436109.64,6479126.4,4347.21,675.8977295419463,1.354,8.19001897953174,ok
767,109,0,436103.2,6479129.600000001,436109.64,6479126.4,4347.21,676.1703087241187,1.354,8.265084671467546,ok
768,110,0,436103.4,6479128.32,436109.64,6479126.4,4347.21,675.8977295419463,1.53,8.156790955819151,ok
769,111,0,436103.08,6479129.600000001,436109.64,6479126.4,4347.21,676.0583406778411,1.354,8.201135846931754,ok
770,112,0,436103.16000000003,6479128.32,436109.64,6479126.4,4347.21,675.6736348267334,1.354,8.289064830593786,ok
771,113,0,436102.68,6479129.600000001,436109.64,6479126.4,4347.21,675.6851337716752,1.354,8.108265871601997,ok
772,93,0,436120.60000000003,6479133.44,436113.36,6479127.04,4362.37,693.7921763756258,1.358,8.725540010528405,ok
773,94,0,436121.2,6479132.8,436113.36,6479127.04,4362.37,694.1254399600288,1.358,8.507304971885711,ok
774,95,0,436120.8,6479132.8,436113.36,6479127.04,4362.37,693.7515047909253,1.358,8.647629505063476,ok
775,96,0,436121.4,6479132.8,436113.36,6479127.04,4362.37,694.3124184397961,1.357,8.132877076314946,ok
776,97,0,436121.64,6479133.44,436113.36,6479127.04,4362.37,694.764111911374,,,no_trigger
777,98,0,436121.60000000003,6479132.8,436113.36,6479127.04,4362.37,694.4994041752186,1.358,8.500114146330418,ok
778,99,0,436121.12,6479133.44,436113.36,6479127.04,4362.37,694.2781194881314,1.358,8.111503311549402,ok
779,93,0,436120.60000000003,6479133.44,436117.12,6479128.32,4377.61,693.7921763756258,1.361,8.070828166359025,ok
780,94,0,436121.2,6479132.8,436117.12,6479128.32,4377.61,694.1254399600288,1.362,8.473296650287509,ok
781,95,0,436120.8,6479132.8,436117.12,6479128.32,4377.61,693.7515047909253,1.362,8.650415332071667,ok
782,96,0,436121.4,6479132.8,436117.12,6479128.32,4377.61,694.3124184397961,1.361,8.26865719298729,ok
783,97,0,436121.64,6479133.44,436117.12,6479128.32,4377.61,694.764111911374,,,no_trigger
784,98,0,436121.60000000003,6479132.8,436117.12,6479128.32,4377.61,694.4994041752186,1.362,8.522869592725442,ok
785,99,0,436121.12,6479133.44,436117.12,6479128.32,4377.61,694.2781194881314,1.067,8.412421257428601,ok
786,93,0,436120.60000000003,6479133.44,436120.76,6479129.600000001,4392.85,693.7921763756258,1.366,8.13174085556915,ok
787,94,0,436121.2,6479132.8,436120.76,6479129.600000001,4392.85,694.1254399600288,1.366,8.688495238993072,ok
788,95,0,436120.8,6479132.8,436120.76,6479129.600000001,4392.85,693.7515047909253,1.366,8.705989279121683,ok
789,96,0,436121.4,6479132.8,436120.76,6479129.600000001,4392.85,694.3124184397961,1.365,8.390959847754125,ok
790,97,0,436121.64,6479133.44,436120.76,6479129.600000001,4392.85,694.764111911374,,,no_trigger
791,98,0,436121.60000000003,6479132.8,436120.76,6479129.600000001,4392.85,694.4994041752186,1.366,8.587429743254456,ok
792,99,0,436121.12,6479133.44,436120.76,6479129.600000001,4392.85,694.2781194881314,1.066,8.29837040563293,ok
793,93,0,436120.60000000003,6479133.44,436124.2,6479130.88,4408.09,693.7921763756258,1.369,8.436575146393682,ok
794,94,0,436121.2,6479132.8,436124.2,6479130.88,4408.09,694.1254399600288,1.369,8.266491170329637,ok
795,95,0,436120.8,6479132.8,436124.2,6479130.88,4408.09,693.7515047909253,1.369,8.24101986853106,ok
796,96,0,436121.4,6479132.8,436124.2,6479130.88,4408.09,694.3124184397961,1.369,8.631184437371362,ok
797,97,0,436121.64,6479133.44,436124.2,6479130.88,4408.09,694.764111911374,,,no_trigger
798,98,0,436121.60000000003,6479132.8,436124.2,6479130.88,4408.09,694.4994041752186,1.37,8.14576832583516,ok
799,99,0,436121.12,6479133.44,436124.2,6479130.88,4408.09,694.2781194881314,1.369,8.540128009692866,ok
800,79,0,436133.88,6479139.2,436127.68,6479132.16,4423.43,708.2530621182482,1.373,8.289041172178958,ok
801,80,0,436134.12,6479139.2,436127.68,6479132.16,4423.43,708.4772583505152,1.373,8.544907422072113,ok
802,81,0,436134.56,6479137.92,436127.68,6479132.16,4423.43,708.4328541222062,1.373,8.674084408260951,ok
803,82,0,436134.56,6479139.2,436127.68,6479132.16,4423.43,708.8883116541462,1.373,8.716153354480939,ok
804,83,0,436134.36,6479139.2,436127.68,6479132.16,4423.43,708.7014649341783,1.373,8.490951611775506,ok
805,79,0,436133.88,6479139.2,436131.12,6479132.8,4438.67,708.2530621182482,1.377,8.573351869968368,ok
806,80,0,436134.12,6479139.2,436131.12,6479132.8,4438.67,708.4772583505152,1.3760000000000001,8.69668945035193,ok
807,81,0,436134.56,6479137.92,436131.12,6479132.8,4438.67,708.4328541222062,1.3760000000000001,8.12325242330419,ok
808,82,0,436134.56,6479139.2,436131.12,6479132.8,4438.67,708.8883116541462,1.3760000000000001,8.244054327354121,ok
809,83,0,436134.36,6479139.2,436131.12,6479132.8,4438.67,708.7014649341783,1.377,8.045797766125592,ok
810,79,0,436133.88,6479139.2,436134.56,6479134.08,4453.91,708.2530621182482,1.381,8.662486099844157,ok
811,80,0,436134.12,6479139.2,436134.56,6479134.08,4453.91,708.4772583505152,1.3800000000000001,8.086245418044559,ok
812,81,0,436134.56,6479137.92,436134.56,6479134.08,4453.91,708.4328541222062,1.3800000000000001,8.174734196008139,ok
813,82,0,436134.56,6479139.2,436134.56,6479134.08,4453.91,708.8883116541462,1.3800000000000001,8.428336492829484,ok
814,83,0,436134.36,6479139.2,436134.56,6479134.08,4453.91,708.7014649341783,1.3800000000000001,8.222986148002652,ok
815,79,0,436133.88,6479139.2,436137.96,6479135.36,4469.150000000001,708.2530621182482,1.385,8.18904195417073,ok
816,80,0,436134.12,6479139.2,436137.96,6479135.36,4469.150000000001,708.4772583505152,1.3840000000000001,8.385139135541493,ok
817,81,0,436134.56,6479137.92,436137.96,6479135.36,4469.150000000001,708.4328541222062,1.3840000000000001,8.539564175917453,ok
818,82,0,436134.56,6479139.2,436137.96,6479135.36,4469.150000000001,708.8883116541462,1.3840000000000001,8.669476186362033,ok
819,83,0,436134.36,6479139.2,436137.96,6479135.36,4469.150000000001,708.7014649341783,1.3840000000000001,8.448961678764917,ok
820,68,0,436148.0,6479143.68,436141.44,6479137.28,4484.31,723.0425414867491,1.3880000000000001,8.50951970945345,ok
821,69,0,436147.8,6479143.68,436141.44,6479137.28,4484.31,722.8556348259323,1.3880000000000001,8.559408568592879,ok
822,70,0,436148.16000000003,6479143.68,436141.44,6479137.28,4484.31,723.1920718589643,1.3880000000000001,8.527340600453968,ok
823,73,0,436146.64,6479146.24,436141.44,6479137.28,4484.31,722.688200540111,1.3920000000000001,8.134710252125773,ok
824,74,0,436146.92,6479146.24,436141.44,6479137.28,4484.31,722.9494831589984,1.387,8.473374837809494,ok
825,75,0,436147.52,6479146.24,436141.44,6479137.28,4484.31,723.5094216386611,1.387,8.152506616843137,ok
826,76,0,436147.32,6479146.24,436141.44,6479137.28,4484.31,723.3227683405896,1.387,8.294684391813657,ok
827,77,0,436147.16000000003,6479146.24,436141.44,6479137.28,4484.31,723.1734508400657,1.387,8.050067992731506,ok
828,78,0,436146.84,6479146.24,436141.44,6479137.28,4484.31,722.8748295520597,1.387,8.02486731331998,ok
829,68,0,436148.0,6479143.68,436144.92,6479138.5600000005,4499.55,723.0425414867491,1.3920000000000001,8.714539447780124,ok
830,69,0,436147.8,6479143.68,436144.92,6479138.5600000005,4499.55,722.8556348259323,1.3920000000000001,8.674343731201919,ok
831,70,0,436148.16000000003,6479143.68,436144.92,6479138.5600000005,4499.55,723.1920718589643,1.3920000000000001,8.031722551171477,ok
832,73,0,436146.64,6479146.24,436144.92,6479138.5600000005,4499.55,722.688200540111,1.3960000000000001,8.24595865670627,ok
833,74,0,436146.92,6479146.24,436144.92,6479138.5600000005,4499.55,722.9494831589984,1.391,8.536393078569217,ok
834,75,0,436147.52,6479146.24,436144.92,6479138.5600000005,4499.55,723.5094216386611,1.391,8.237918147757764,ok
835,76,0,436147.32,6479146.24,436144.92,6479138.5600000005,4499.55,723.3227683405896,1.391,8.461270189282917,ok
836,77,0,436147.16000000003,6479146.24,436144.92,6479138.5600000005,4499.55,723.1734508400657,1.391,8.146244915358068,ok
837,78,0,436146.84,6479146.24,436144.92,6479138.5600000005,4499.55,722.8748295520597,1.391,8.207478867675254,ok
838,68,0,436148.0,6479143.68,436148.36,6479139.2,4514.79,723.0425414867491,1.395,8.347347389479175,ok
839,69,0,436147.8,6479143.68,436148.36,6479139.2,4514.79,722.8556348259323,1.395,8.406299023981685,ok
840,70,0,436148.16000000003,6479143.68,436148.36,6479139.2,4514.79,723.1920718589643,1.395,8.387948694539922,ok
841,73,0,436146.64,6479146.24,436148.36,6479139.2,4514.79,722.688200540111,1.4000000000000001,8.572544849424206,ok
842,74,0,436146.92,6479146.24,436148.36,6479139.2,4514.79,722.9494831589984,1.395,8.68092998271284,ok
843,75,0,436147.52,6479146.24,436148.36,6479139.2,4514.79,723.5094216386611,1.395,8.596621582394288,ok
844,76,0,436147.32,6479146.24,436148.36,6479139.2,4514.79,723.3227683405896,1.3940000000000001,8.735546638663582,ok
845,77,0,436147.16000000003,6479146.24,436148.36,6479139.2,4514.79,723.1734508400657,1.395,8.42843541128262,ok
846,78,0,436146.84,6479146.24,436148.36,6479139.2,4514.79,722.8748295520597,1.395,8.585603739954577,ok
847,68,0,436148.0,6479143.68,436151.8,6479141.76,4530.03,723.0425414867491,1.399,8.436205353858602,ok
848,69,0,436147.8,6479143.68,436151.8,6479141.76,4530.03,722.8556348259323,1.399,8.46952799240534,ok
849,70,0,436148.16000000003,6479143.68,436151.8,6479141.76,4530.03,723.1920718589643,1.399,8.429934471743909,ok
850,73,0,436146.64,6479146.24,436151.8,6479141.76,4530.03,722.688200540111,1.4040000000000001,8.618110093537375,ok
851,74,0,436146.92,6479146.24,436151.8,6479141.76,4530.03,722.9494831589984,1.3980000000000001,8.105846179868845,ok
852,75,0,436147.52,6479146.24,436151.8,6479141.76,4530.03,723.5094216386611,1.3980000000000001,8.040765473181139,ok
853,76,0,436147.32,6479146.24,436151.8,6479141.76,4530.03,723.3227683405896,1.3980000000000001,8.158217856323988,ok
854,77,0,436147.16000000003,6479146.24,436151.8,6479141.76,4530.03,723.1734508400657,1.399,8.516259159880025,ok
855,78,0,436146.84,6479146.24,436151.8,6479141.76,4530.03,722.8748295520597,1.399,8.043172443228311,ok
